118509031558010,118.5095,31.5585
118508031552010,118.5085,31.5525
117229032154010,117.2295,32.1545
117223032178010,117.2235,32.1785
117221032184010,117.2215,32.1845
117247031852010,117.2475,31.8525
117238031787010,117.2385,31.7875
117240031788010,117.2405,31.7885
117192031317010,117.1925,31.3175
117214031315010,117.2145,31.3155
117278031283010,117.2785,31.2835
117291031839010,117.2915,31.8395
117290031839010,117.2905,31.8395
117287031839010,117.2875,31.8395
117255031903010,117.2555,31.9035
117251031898010,117.2515,31.8985
117306031882010,117.3065,31.8825
117157031843010,117.1575,31.8435
117211031840010,117.2115,31.8405
117217031840010,117.2175,31.8405
117233031861010,117.2335,31.8615
117234031861010,117.2345,31.8615
117328031787010,117.3285,31.7875
117326031788010,117.3265,31.7885
117289031847010,117.2895,31.8475
117082031752010,117.0825,31.7525
117217031756010,117.2175,31.7565
117215031758010,117.2155,31.7585
117186031816010,117.1865,31.8165
117209031790010,117.2095,31.7905
117214031788010,117.2145,31.7885
117275031773010,117.2755,31.7735
117276031773010,117.2765,31.7735
117275031741010,117.2755,31.7415
117272031741010,117.2725,31.7415
117266031741010,117.2665,31.7415
117207031807010,117.2075,31.8075
117207031806010,117.2075,31.8065
117145031836010,117.1455,31.8365
117202031777010,117.2025,31.7775
117106031837010,117.1065,31.8375
117107031835010,117.1075,31.8355
117251031876010,117.2515,31.8765
117997031350010,117.9975,31.3505
118026031327010,118.0265,31.3275
118026031326010,118.0265,31.3265
118290031367010,118.2905,31.3675
118304031360010,118.3045,31.3605
117256031784010,117.2565,31.7845
117233031857010,117.2335,31.8575
117219031856010,117.2195,31.8565
117211031823010,117.2115,31.8235
117196031802010,117.1965,31.8025
117192031804010,117.1925,31.8045
118404031366010,118.4045,31.3665
118399031368010,118.3995,31.3685
117082030543010,117.0825,30.5435
117202031808010,117.2025,31.8085
117201031810010,117.2015,31.8105
117313031876010,117.3135,31.8765
117311031878010,117.3115,31.8785
117312031874010,117.3125,31.8745
117310031796010,117.3105,31.7965
117312031792010,117.3125,31.7925
117266031837010,117.2665,31.8375
117215031806010,117.2155,31.8065
117213031804010,117.2135,31.8045
117232031795010,117.2325,31.7955
117227031782010,117.2275,31.7825
117294031823010,117.2945,31.8235
117297031827010,117.2975,31.8275
117215031803010,117.2155,31.8035
117330031867010,117.3305,31.8675
117339031872010,117.3395,31.8725
117192031388010,117.1925,31.3885
117256031141010,117.2565,31.1415
117299031074010,117.2995,31.0745
117419031872010,117.4195,31.8725
117425031873010,117.4255,31.8735
117426031875010,117.4265,31.8755
117089032541010,117.0895,32.5415
117281031788010,117.2815,31.7885
117175031993010,117.1755,31.9935
117171031992010,117.1715,31.9925
117151031976010,117.1515,31.9765
116499031852010,116.4995,31.8525
117102031858010,117.1025,31.8585
117102031850010,117.1025,31.8505
117164031857010,117.1645,31.8575
117213031840010,117.2135,31.8405
117486031819010,117.4865,31.8195
117487031819010,117.4875,31.8195
117240031841010,117.2405,31.8415
117237031840010,117.2375,31.8405
117247032005010,117.2475,32.0055
117251031998010,117.2515,31.9985
117247031997010,117.2475,31.9975
117140032650010,117.1405,32.6505
117134032616010,117.1345,32.6165
117136032613010,117.1365,32.6135
117219032673010,117.2195,32.6735
117349032911010,117.3495,32.9115
117355032926010,117.3555,32.9265
117250031846010,117.2505,31.8465
117293031707010,117.2935,31.7075
117217031819010,117.2175,31.8195
117084031812010,117.0845,31.8125
117115031811010,117.1155,31.8115
117115031818010,117.1155,31.8185
117282031799010,117.2825,31.7995
117413031825010,117.4135,31.8255
116888030793010,116.8885,30.7935
116624030629010,116.6245,30.6295
116602030617010,116.6025,30.6175
117149031865010,117.1495,31.8655
117351031867010,117.3515,31.8675
117172031962010,117.1725,31.9625
117343031859010,117.3435,31.8595
117268031962010,117.2685,31.9625
117277031879010,117.2775,31.8795
117266031879010,117.2665,31.8795
117241031876010,117.2415,31.8765
117238031885010,117.2385,31.8855
117238031896010,117.2385,31.8965
117240031897010,117.2405,31.8975
117189031780010,117.1895,31.7805
117194031946010,117.1945,31.9465
117350032007010,117.3505,32.0075
117350032003010,117.3505,32.0035
117196031812010,117.1965,31.8125
117317031772010,117.3175,31.7725
117319031761010,117.3195,31.7615
117158031794010,117.1585,31.7945
117163031803010,117.1635,31.8035
117172031803010,117.1725,31.8035
117202031854010,117.2025,31.8545
117171031795010,117.1715,31.7955
117247031975010,117.2475,31.9755
117262031967010,117.2625,31.9675
117287031874010,117.2875,31.8745
116568030583010,116.5685,30.5835
116565030583010,116.5655,30.5835
117334031853010,117.3345,31.8535
117051031838010,117.0515,31.8385
117046031830010,117.0465,31.8305
117030031830010,117.0305,31.8305
118312031253010,118.3125,31.2535
118402031289010,118.4025,31.2895
118375031387010,118.3755,31.3875
118304031379010,118.3045,31.3795
118065031570010,118.0655,31.5705
117974031603010,117.9745,31.6035
117817031742010,117.8175,31.7425
117784031777010,117.7845,31.7775
117658031804010,117.6585,31.8045
117307031803010,117.3075,31.8035
117254031975010,117.2545,31.9755
117020032629010,117.0205,32.6295
117014032628010,117.0145,32.6285
117214031887010,117.2145,31.8875
117247031872010,117.2475,31.8725
117189031762010,117.1895,31.7625
117186031826010,117.1865,31.8265
116101030243010,116.1015,30.2435
116086030263010,116.0865,30.2635
116059030271010,116.0595,30.2715
117365032927010,117.3655,32.9275
117395031866010,117.3955,31.8665
117200031779010,117.2005,31.7795
117203031779010,117.2035,31.7795
117204031776010,117.2045,31.7765
117295031747010,117.2955,31.7475
117334031884010,117.3345,31.8845
117182031768010,117.1825,31.7685
117147031789010,117.1475,31.7895
117145031796010,117.1455,31.7965
117238031851010,117.2385,31.8515
117259031849010,117.2595,31.8495
117249031821010,117.2495,31.8215
117248031882010,117.2485,31.8825
117085032501010,117.0855,32.5015
117209031775010,117.2095,31.7755
117206031764010,117.2065,31.7645
117195031749010,117.1955,31.7495
116819032571010,116.8195,32.5715
117230031707010,117.2305,31.7075
117430032996010,117.4305,32.9965
117394032989010,117.3945,32.9895
117393032989010,117.3935,32.9895
117386032998010,117.3865,32.9985
117312031882010,117.3125,31.8825
117312031880010,117.3125,31.8805
117815030937010,117.8155,30.9375
117815030938010,117.8155,30.9385
117755030845010,117.7555,30.8455
117678030863010,117.6785,30.8635
117649030865010,117.6495,30.8655
117238031681010,117.2385,31.6815
117290031874010,117.2905,31.8745
117232031798010,117.2325,31.7985
117227031798010,117.2275,31.7985
117215031799010,117.2155,31.7995
117310031752010,117.3105,31.7525
117310031741010,117.3105,31.7415
117308031740010,117.3085,31.7405
117305031740010,117.3055,31.7405
117365031875010,117.3655,31.8755
117282031789010,117.2825,31.7895
117301031829010,117.3015,31.8295
117300031849010,117.3005,31.8495
117282031743010,117.2825,31.7435
117283031741010,117.2835,31.7415
117263031724010,117.2635,31.7245
117261031714010,117.2615,31.7145
117144031850010,117.1445,31.8505
117223031740010,117.2235,31.7405
117224031740010,117.2245,31.7405
117245032000010,117.2455,32.0005
117239031998010,117.2395,31.9985
117210031794010,117.2105,31.7945
117109031849010,117.1095,31.8495
117109031850010,117.1095,31.8505
117349031794010,117.3495,31.7945
117182031765010,117.1825,31.7655
117255032010010,117.2555,32.0105
117312031951010,117.3125,31.9515
117302031798010,117.3025,31.7985
117302031801010,117.3025,31.8015
117298031800010,117.2985,31.8005
117255031816010,117.2555,31.8165
117291031879010,117.2915,31.8795
117308031860010,117.3085,31.8605
117190031740010,117.1905,31.7405
117303031814010,117.3035,31.8145
117302031821010,117.3025,31.8215
117301031821010,117.3015,31.8215
117169031707010,117.1695,31.7075
117164031706010,117.1645,31.7065
117318031867010,117.3185,31.8675
117134031852010,117.1345,31.8525
117136031840010,117.1365,31.8405
117134031847010,117.1345,31.8475
117285031805010,117.2855,31.8055
117305031817010,117.3055,31.8175
117241031883010,117.2415,31.8835
117335031825010,117.3355,31.8255
117411031891010,117.4115,31.8915
117229031808010,117.2295,31.8085
117221031740010,117.2215,31.7405
117250031740010,117.2505,31.7405
117187031551010,117.1875,31.5515
117884031626010,117.8845,31.6265
117892031612010,117.8925,31.6125
117283031813010,117.2835,31.8135
117288031756010,117.2885,31.7565
117296031756010,117.2965,31.7565
117296031752010,117.2965,31.7525
117205031807010,117.2055,31.8075
117463031237010,117.4635,31.2375
117117031196010,117.1175,31.1965
117019031154010,117.0195,31.1545
116979031077010,116.9795,31.0775
116950031039010,116.9505,31.0395
117297031740010,117.2975,31.7405
117311031740010,117.3115,31.7405
117318031740010,117.3185,31.7405
117319031751010,117.3195,31.7515
117318031768010,117.3185,31.7685
117311031731010,117.3115,31.7315
117286031729010,117.2865,31.7295
117285031838010,117.2855,31.8385
117309031791010,117.3095,31.7915
117151031782010,117.1515,31.7825
117211031754010,117.2115,31.7545
117301031885010,117.3015,31.8855
117287031887010,117.2875,31.8875
117287031888010,117.2875,31.8885
117893030861010,117.8935,30.8615
118393032220010,118.3935,32.2205
117208031851010,117.2085,31.8515
117221031842010,117.2215,31.8425
117207031840010,117.2075,31.8405
117213031838010,117.2135,31.8385
117237031795010,117.2375,31.7955
117253031815010,117.2535,31.8155
117275031862010,117.2755,31.8625
117268031864010,117.2685,31.8645
117304031895010,117.3045,31.8955
117259031899010,117.2595,31.8995
117235031869010,117.2355,31.8695
117237031867010,117.2375,31.8675
116972031984010,116.9725,31.9845
117134031782010,117.1345,31.7825
117283031911010,117.2835,31.9115
117282031917010,117.2825,31.9175
117281031917010,117.2815,31.9175
117208031833010,117.2085,31.8335
117278031841010,117.2785,31.8415
117280031841010,117.2805,31.8415
117245031879010,117.2455,31.8795
117284031900010,117.2845,31.9005
117283031899010,117.2835,31.8995
117199031813010,117.1995,31.8135
116716031775010,116.7165,31.7755
116675031770010,116.6755,31.7705
116639031765010,116.6395,31.7655
116611031762010,116.6115,31.7625
117321031979010,117.3215,31.9795
117322031918010,117.3225,31.9185
117320031867010,117.3205,31.8675
117230031798010,117.2305,31.7985
117236031766010,117.2365,31.7665
117317031776010,117.3175,31.7765
117261031781010,117.2615,31.7815
117252032099010,117.2525,32.0995
117301031856010,117.3015,31.8565
117300031851010,117.3005,31.8515
117250031770010,117.2505,31.7705
117243031753010,117.2435,31.7535
117246031871010,117.2465,31.8715
116890032611010,116.8905,32.6115
116746032575010,116.7465,32.5755
117303031824010,117.3035,31.8245
117211031864010,117.2115,31.8645
117207031867010,117.2075,31.8675
117222031794010,117.2225,31.7945
117209031924010,117.2095,31.9245
117223031760010,117.2235,31.7605
118536031559010,118.5365,31.5595
117277031871010,117.2775,31.8715
117251031826010,117.2515,31.8265
117152031830010,117.1525,31.8305
117166031831010,117.1665,31.8315
117299031883010,117.2995,31.8835
117302031740010,117.3025,31.7405
117315031756010,117.3155,31.7565
117318031756010,117.3185,31.7565
117290031750010,117.2905,31.7505
117099031871010,117.0995,31.8715
117001031951010,117.0015,31.9515
117173031859010,117.1735,31.8595
117176031859010,117.1765,31.8595
117231031781010,117.2315,31.7815
117231031768010,117.2315,31.7685
117304031863010,117.3045,31.8635
117288031860010,117.2885,31.8605
117289031856010,117.2895,31.8565
117218031778010,117.2185,31.7785
117037031877010,117.0375,31.8775
117041031907010,117.0415,31.9075
117243031878010,117.2435,31.8785
117267031855010,117.2675,31.8555
117214031766010,117.2145,31.7665
117223031802010,117.2235,31.8025
117215031788010,117.2155,31.7885
117207031856010,117.2075,31.8565
117272031883010,117.2725,31.8835
117311031852010,117.3115,31.8525
117321031858010,117.3215,31.8585
117240031750010,117.2405,31.7505
117004030607010,117.0045,30.6075
117004030605010,117.0045,30.6055
117028030550010,117.0285,30.5505
117043030515010,117.0435,30.5155
117046030513010,117.0465,30.5135
117224031854010,117.2245,31.8545
117251031829010,117.2515,31.8295
117869031312010,117.8695,31.3125
117936031266010,117.9365,31.2665
117197031827010,117.1975,31.8275
117363031859010,117.3635,31.8595
117297031828010,117.2975,31.8285
117284031828010,117.2845,31.8285
117234031819010,117.2345,31.8195
117752030845010,117.7525,30.8455
116782033908010,116.7825,33.9085
117305031879010,117.3055,31.8795
117150031803010,117.1505,31.8035
117301031886010,117.3015,31.8865
117273031879010,117.2735,31.8795
117284031879010,117.2845,31.8795
117300031855010,117.3005,31.8555
117209031626010,117.2095,31.6265
117204031623010,117.2045,31.6235
117240031546010,117.2405,31.5465
117251031530010,117.2515,31.5305
117294031499010,117.2945,31.4995
117338031801010,117.3385,31.8015
117338031808010,117.3385,31.8085
117228031865010,117.2285,31.8655
117450031885010,117.4505,31.8855
117469031881010,117.4695,31.8815
117331031849010,117.3315,31.8495
117316031852010,117.3165,31.8525
117310031856010,117.3105,31.8565
117372031846010,117.3725,31.8465
116879031917010,116.8795,31.9175
117221031741010,117.2215,31.7415
117906031651010,117.9065,31.6515
116258030356010,116.2585,30.3565
117299031865010,117.2995,31.8655
117270031871010,117.2705,31.8715
117185031563010,117.1855,31.5635
117029031720010,117.0295,31.7205
117031031716010,117.0315,31.7165
117041031716010,117.0415,31.7165
117081031749010,117.0815,31.7495
117082031750010,117.0825,31.7505
117283031884010,117.2835,31.8845
117242032018010,117.2425,32.0185
117254032014010,117.2545,32.0145
117357032881010,117.3575,32.8815
117142031857010,117.1425,31.8575
117173031727010,117.1735,31.7275
117164031713010,117.1645,31.7135
116933031941010,116.9335,31.9415
116930031924010,116.9305,31.9245
117140031859010,117.1405,31.8595
117491031800010,117.4915,31.8005
117463031849010,117.4635,31.8495
117455031872010,117.4555,31.8725
117271031958010,117.2715,31.9585
118491031616010,118.4915,31.6165
118531031709010,118.5315,31.7095
118532031701010,118.5325,31.7015
118520031701010,118.5205,31.7015
118515031702010,118.5155,31.7025
117285031835010,117.2855,31.8355
117231031206010,117.2315,31.2065
117215031193010,117.2155,31.1935
117196031169010,117.1965,31.1695
117206031142010,117.2065,31.1425
117209031780010,117.2095,31.7805
117255031777010,117.2555,31.7775
117299031743010,117.2995,31.7435
117393032944010,117.3935,32.9445
117383032924010,117.3835,32.9245
117283031876010,117.2835,31.8765
117287031876010,117.2875,31.8765
117285031870010,117.2855,31.8705
117159032472010,117.1595,32.4725
117159032395010,117.1595,32.3955
117135032376010,117.1355,32.3765
117134032374010,117.1345,32.3745
117116032252010,117.1165,32.2525
117163031714010,117.1635,31.7145
117130031821010,117.1305,31.8215
117129031821010,117.1295,31.8215
117362031868010,117.3625,31.8685
117178031851010,117.1785,31.8515
117434032167010,117.4345,32.1675
117217031796010,117.2175,31.7965
118298031377010,118.2985,31.3775
117248031747010,117.2485,31.7475
117246031747010,117.2465,31.7475
117354031868010,117.3545,31.8685
117338031769010,117.3385,31.7695
117325031756010,117.3255,31.7565
117309031818010,117.3095,31.8185
117278031794010,117.2785,31.7945
117263031722010,117.2635,31.7225
117267031725010,117.2675,31.7255
117260031722010,117.2605,31.7225
117189031831010,117.1895,31.8315
117280031713010,117.2805,31.7135
117229031741010,117.2295,31.7415
118179031325010,118.1795,31.3255
118181031321010,118.1815,31.3215
117853033098010,117.8535,33.0985
117862033103010,117.8625,33.1035
117246031845010,117.2465,31.8455
117484031878010,117.4845,31.8785
117258032001010,117.2585,32.0015
117253031877010,117.2535,31.8775
117221031843010,117.2215,31.8435
117287031828010,117.2875,31.8285
117287031827010,117.2875,31.8275
117194031776010,117.1945,31.7765
117342031979010,117.3425,31.9795
117233031832010,117.2335,31.8325
117889031631010,117.8895,31.6315
117223031783010,117.2235,31.7835
117115031993010,117.1155,31.9935
117116031995010,117.1165,31.9955
116943032206010,116.9435,32.2065
117395031813010,117.3955,31.8135
117259032030010,117.2595,32.0305
117262032026010,117.2625,32.0265
117263032026010,117.2635,32.0265
117268031807010,117.2685,31.8075
116347030772010,116.3475,30.7725
116320031121010,116.3205,31.1215
116333031136010,116.3335,31.1365
117262031770010,117.2625,31.7705
117274031759010,117.2745,31.7595
117285031801010,117.2855,31.8015
117315031845010,117.3155,31.8455
117109032186010,117.1095,32.1865
117106032189010,117.1065,32.1895
117106032193010,117.1065,32.1935
117101032194010,117.1015,32.1945
117087032200010,117.0875,32.2005
117300031840010,117.3005,31.8405
117301031834010,117.3015,31.8345
117241031870010,117.2415,31.8705
117286031871010,117.2865,31.8715
117058031755010,117.0585,31.7555
116764032168010,116.7645,32.1685
117284031904010,117.2845,31.9045
117262031856010,117.2625,31.8565
117209031770010,117.2095,31.7705
117380031917010,117.3805,31.9175
118277031469010,118.2775,31.4695
118271031473010,118.2715,31.4735
117697030860010,117.6975,30.8605
117765030831010,117.7655,30.8315
117769030827010,117.7695,30.8275
117787030795010,117.7875,30.7955
117270031873010,117.2705,31.8735
117233031831010,117.2335,31.8315
117231031772010,117.2315,31.7725
117228031776010,117.2285,31.7765
117192031832010,117.1925,31.8325
117181031795010,117.1815,31.7955
116943031925010,116.9435,31.9255
116942031927010,116.9425,31.9275
116943031927010,116.9435,31.9275
116982031940010,116.9825,31.9405
117051031900010,117.0515,31.9005
117255031951010,117.2555,31.9515
117262031833010,117.2625,31.8335
117265031836010,117.2655,31.8365
117212031736010,117.2125,31.7365
117426031782010,117.4265,31.7825
117419031782010,117.4195,31.7825
117438031781010,117.4385,31.7815
117437031781010,117.4375,31.7815
117243031885010,117.2435,31.8855
117344031906010,117.3445,31.9065
117326031887010,117.3265,31.8875
117354031804010,117.3545,31.8045
117205031217010,117.2055,31.2175
117257033012010,117.2575,33.0125
116433033177010,116.4335,33.1775
117222031874010,117.2225,31.8745
117295031892010,117.2955,31.8925
117187031850010,117.1875,31.8505
117352031886010,117.3525,31.8865
117268031769010,117.2685,31.7695
117115031916010,117.1155,31.9165
117133032370010,117.1335,32.3705
117133032372010,117.1335,32.3725
117134032373010,117.1345,32.3735
117165032482010,117.1655,32.4825
117278031874010,117.2785,31.8745
117260031899010,117.2605,31.8995
117777030819010,117.7775,30.8195
117762030834010,117.7625,30.8345
117306031077010,117.3065,31.0775
117295031091010,117.2955,31.0915
117289031092010,117.2895,31.0925
117375031840010,117.3755,31.8405
117263031852010,117.2635,31.8525
117279031832010,117.2795,31.8325
117278031828010,117.2785,31.8285
117061031635010,117.0615,31.6355
117060031634010,117.0605,31.6345
117012031648010,117.0125,31.6485
116876031633010,116.8765,31.6335
117210031844010,117.2105,31.8445
117172032003010,117.1725,32.0035
117004031949010,117.0045,31.9495
117245033018010,117.2455,33.0185
117363032918010,117.3635,32.9185
116634032508010,116.6345,32.5085
116706032491010,116.7065,32.4915
116726032492010,116.7265,32.4925
116668032608010,116.6685,32.6085
116673032613010,116.6735,32.6135
117301031848010,117.3015,31.8485
117313031857010,117.3135,31.8575
117145031705010,117.1455,31.7055
117244031817010,117.2445,31.8175
117136032351010,117.1365,32.3515
117324032913010,117.3245,32.9135
117404031871010,117.4045,31.8715
118571031148010,118.5715,31.1485
116612031762010,116.6125,31.7625
117244032044010,117.2445,32.0445
117249032025010,117.2495,32.0255
117252031997010,117.2525,31.9975
117216031770010,117.2165,31.7705
117262031493010,117.2625,31.4935
117279031431010,117.2795,31.4315
117031032629010,117.0315,32.6295
117032032625010,117.0325,32.6255
115989030718010,115.9895,30.7185
115992030720010,115.9925,30.7205
116025030821010,116.0255,30.8215
116020030820010,116.0205,30.8205
116019030838010,116.0195,30.8385
116323030860010,116.3235,30.8605
117102031803010,117.1025,31.8035
117102031780010,117.1025,31.7805
117112031770010,117.1125,31.7705
117169031723010,117.1695,31.7235
117321031834010,117.3215,31.8345
117213031883010,117.2135,31.8835
117161031717010,117.1615,31.7175
117184031741010,117.1845,31.7415
117472032105010,117.4725,32.1055
117466032107010,117.4665,32.1075
117460032106010,117.4605,32.1065
117457032112010,117.4575,32.1125
117185031776010,117.1855,31.7765
117174031853010,117.1745,31.8535
117286031851010,117.2865,31.8515
117082033232010,117.0825,33.2325
117059033288010,117.0595,33.2885
117060033293010,117.0605,33.2935
117349031797010,117.3495,31.7975
117343031794010,117.3435,31.7945
117341031794010,117.3415,31.7945
116764032523010,116.7645,32.5235
117297031748010,117.2975,31.7485
117148031722010,117.1485,31.7225
117167031814010,117.1675,31.8145
117143031739010,117.1435,31.7395
117147031735010,117.1475,31.7355
117246031879010,117.2465,31.8795
117268031766010,117.2685,31.7665
117192031782010,117.1925,31.7825
117226031735010,117.2265,31.7355
117232031785010,117.2325,31.7855
117231031902010,117.2315,31.9025
117239031845010,117.2395,31.8455
117076032444010,117.0765,32.4445
117078032442010,117.0785,32.4425
117081032438010,117.0815,32.4385
117287031960010,117.2875,31.9605
117284031963010,117.2845,31.9635
117273031964010,117.2735,31.9645
117210031824010,117.2105,31.8245
117204031824010,117.2045,31.8245
117006031841010,117.0065,31.8415
117760031726010,117.7605,31.7265
117754031739010,117.7545,31.7395
117751031757010,117.7515,31.7575
117212031738010,117.2125,31.7385
117190031725010,117.1905,31.7255
117216031825010,117.2165,31.8255
117390032951010,117.3905,32.9515
117392032951010,117.3925,32.9515
117115031803010,117.1155,31.8035
117115031814010,117.1155,31.8145
117255031861010,117.2555,31.8615
117384031767010,117.3845,31.7675
117386031760010,117.3865,31.7605
117387031760010,117.3875,31.7605
117387031749010,117.3875,31.7495
117386031747010,117.3865,31.7475
117264031903010,117.2645,31.9035
117314031862010,117.3145,31.8625
117327031876010,117.3275,31.8765
117262032005010,117.2625,32.0055
117168031860010,117.1685,31.8605
117207031632010,117.2075,31.6325
117235031662010,117.2355,31.6625
117337031807010,117.3375,31.8075
116997032530010,116.9975,32.5305
118497031673010,118.4975,31.6735
118497031668010,118.4975,31.6685
118498031653010,118.4985,31.6535
118500031653010,118.5005,31.6535
118505031653010,118.5055,31.6535
117293031828010,117.2935,31.8285
117332031731010,117.3325,31.7315
117064031637010,117.0645,31.6375
116989031567010,116.9895,31.5675
117212031841010,117.2125,31.8415
117217031748010,117.2175,31.7485
117215031750010,117.2155,31.7505
117321031784010,117.3215,31.7845
117164031811010,117.1645,31.8115
117176031711010,117.1765,31.7115
117338031770010,117.3385,31.7705
117210031743010,117.2105,31.7435
117251031995010,117.2515,31.9955
117250031995010,117.2505,31.9955
117000030600010,117.0005,30.6005
117227031854010,117.2275,31.8545
117273031892010,117.2735,31.8925
117304031881010,117.3045,31.8815
117183031769010,117.1835,31.7695
117111031840010,117.1115,31.8405
117116031840010,117.1165,31.8405
117121031850010,117.1215,31.8505
117170032469010,117.1705,32.4695
117304031224010,117.3045,31.2245
118316031618010,118.3165,31.6185
118482031615010,118.4825,31.6155
118498031645010,118.4985,31.6455
118498031674010,118.4985,31.6745
118498031678010,118.4985,31.6785
118500031678010,118.5005,31.6785
118502031678010,118.5025,31.6785
117102031831010,117.1025,31.8315
117862031988010,117.8625,31.9885
117127031990010,117.1275,31.9905
117211031920010,117.2115,31.9205
117297031818010,117.2975,31.8185
117322031761010,117.3225,31.7615
117281031730010,117.2815,31.7305
117286031780010,117.2865,31.7805
117280031744010,117.2805,31.7445
117259031872010,117.2595,31.8725
117358031758010,117.3585,31.7585
117358031788010,117.3585,31.7885
117343031824010,117.3435,31.8245
117375031874010,117.3755,31.8745
117124032409010,117.1245,32.4095
117292031824010,117.2925,31.8245
117292031831010,117.2925,31.8315
117324031889010,117.3245,31.8895
117343031906010,117.3435,31.9065
117347031844010,117.3475,31.8445
117243031802010,117.2435,31.8025
116973031965010,116.9735,31.9655
117038031911010,117.0385,31.9115
117151031764010,117.1515,31.7645
117156031762010,117.1565,31.7625
117613031824010,117.6135,31.8245
117619031829010,117.6195,31.8295
